8.5600e+0	 0.0000e+0
1.0000e+1	1.8000e-21
1.1200e+1	4.1000e-21
1.4500e+1	1.0000e-20
2.0000e+1	1.8700e-20
3.0000e+1	2.9500e-20
4.0000e+1	3.5000e-20
5.0000e+1	3.7000e-20
6.0000e+1	3.7500e-20
7.0000e+1	3.6500e-20
8.0000e+1	3.5500e-20
9.0000e+1	3.4000e-20
1.0000e+2	3.2500e-20
1.3200e+2	2.8000e-20
2.0000e+2	1.9000e-20
