8.5600e+0  0.0000e+0
1.0000e+1 1.8000e-1
1.1200e+1 4.1000e-1
1.4500e+1 1.0000e-0
2.0000e+1 1.8700e-0
3.0000e+1 2.9500e-0
4.0000e+1 3.5000e-0
5.0000e+1 3.7000e-0
6.0000e+1 3.7500e-0
7.0000e+1 3.6500e-0
8.0000e+1 3.5500e-0
9.0000e+1 3.4000e-0
1.0000e+2 3.2500e-0
1.3200e+2 2.8000e-0
2.0000e+2 1.9000e-0
