11.032  1e2 0
11.03,1E-21
11.6095495495495,1.45114414414414E-18
12.1890990990991,3.25184684684684E-18
12.7686486486486,7.1127027027027E-18
13.3481981981982,1.5055240893067E-17
13.9277477477477,2.07446024285155E-17
14.5072972972973,1.99717004504505E-17
15.0868468468468,1.78647597597598E-17
15.6663963963964,1.56416288288288E-17
16.2459459459459,1.41221621621622E-17
16.8254954954955,1.2836049382716E-17
17.405045045045,1.18928766697732E-17
17.9845945945946,1.10534948741845E-17
18.5641441441441,1.01665165165165E-17
19.1436936936937,9.4709764603313E-18
19.7232432432432,9.19525337837838E-18
20.3027927927928,8.77E-18
20.8823423423423,8.34893481717011E-18
21.4618918918919,7.95332818532819E-18
22.0414414414414,7.58911911911912E-18
22.620990990991,7.2445726807889E-18
23.2005405405405,6.88786628733997E-18
23.7800900900901,6.43328944328945E-18
24.3596396396396,6.16316216216216E-18
24.9391891891892,5.91082399472644E-18
25.5187387387387,5.51101516150297E-18
26.0982882882883,5.29478315524827E-18
26.6778378378378,5.09261470773099E-18
27.2573873873874,4.88956756756757E-18
27.8369369369369,4.63E-18
28.4164864864865,4.54764232317424E-18
28.996036036036,4.39143760782059E-18
29.5755855855856,4.11582276153705E-18
30.1551351351351,4.01180364037507E-18
30.7346846846847,3.85979862215156E-18
31.3142342342342,3.7162285815227E-18
31.8937837837838,3.59727650727651E-18
32.4733333333333,3.4824358974359E-18
33.0528828828829,3.37428094761428E-18
33.6324324324324,3.26695695695696E-18
34.211981981982,3.17289575289575E-18
34.7915315315315,3.07954322743796E-18
35.3710810810811,2.90828052190121E-18
35.9506306306306,2.81855855855856E-18
36.5301801801802,2.73997636981243E-18
37.1097297297298,2.66396987151085E-18
37.6892792792793,2.59696795155811E-18
38.2688288288288,2.46447689625108E-18
38.8483783783784,2.38684684684684E-18
39.427927927928,2.32319538288288E-18
40.0074774774775,2.266079002079E-18
40.587027027027,2.20849713349713E-18
41.1665765765766,2.15089030206677E-18
41.7461261261262,2.08950715421303E-18
42.3256756756757,1.98863689776733E-18
42.9052252252253,1.93824128476302E-18
43.4847747747748,1.89586093135389E-18
44.0643243243243,1.82586711711711E-18
44.6438738738739,1.75535110452919E-18
45.2234234234234,1.71571463355247E-18
45.802972972973,1.67655588020453E-18
46.3825225225225,1.63825509720246E-18
46.9620720720721,1.58422830725462E-18
47.5416216216216,1.53E-18
48.1211711711712,1.53E-18
48.7007207207207,1.48030676245866E-18
49.2802702702703,1.43248310810811E-18
49.8598198198198,1.39708196000879E-18
50.4393693693694,1.36881125027466E-18
51.0189189189189,1.32635623575383E-18
51.5984684684685,1.27602649708532E-18
52.178018018018,1.22148065712772E-18
52.7575675675676,1.19403834066625E-18
53.3371171171171,1.17389251320286E-18
53.9166666666667,1.15390804597701E-18
54.4962162162162,1.11333130883693E-18
55.0757657657657,1.07596677927928E-18
55.6553153153153,1.06096058558559E-18
56.2348648648648,1.04595439189189E-18
56.8144144144144,1.0309481981982E-18
57.3939639639639,1.01594200450451E-18
57.9735135135135,1.00093581081081E-18
58.553063063063,9.85929617117118E-19
59.1326126126126,9.70923423423425E-19
59.7121621621621,9.55917229729731E-19
60.2917117117117,9.40911036036037E-19
60.8712612612612,9.25904842342344E-19
61.4508108108108,9.1089864864865E-19
62.0303603603603,8.95892454954956E-19
62.6099099099099,8.80886261261263E-19
63.1894594594594,8.65880067567569E-19
63.769009009009,8.50873873873875E-19
64.3485585585585,8.35867680180182E-19
64.928108108108,8.20861486486488E-19
65.5076576576576,8.0331337837838E-19
66.0872072072071,7.85405297297299E-19
66.6667567567567,7.67497216216218E-19
67.2463063063062,7.49589135135137E-19
67.8258558558558,7.31681054054056E-19
68.4054054054053,7.13772972972975E-19
68.9849549549549,6.95864891891894E-19
69.5645045045044,6.77956810810813E-19
70.144054054054,6.60048729729732E-19
70.7236036036035,6.42140648648651E-19
71.3031531531531,6.2423256756757E-19
71.8827027027026,6.06324486486489E-19
72.4622522522522,5.88416405405408E-19
73.0418018018017,5.70508324324327E-19
73.6213513513513,5.52600243243246E-19
74.2009009009008,5.34692162162165E-19
74.7804504504504,5.16784081081084E-19
75.3599999999999,5.07192000000001E-19
75.9395495495495,5.02671513513514E-19
76.519099099099,4.98151027027028E-19
77.0986486486486,4.93630540540541E-19
77.6781981981981,4.89110054054055E-19
78.2577477477477,4.84589567567568E-19
78.8372972972972,4.80069081081082E-19
79.4168468468468,4.75548594594595E-19
79.9963963963963,4.71028108108109E-19
80.5759459459459,4.66507621621622E-19
81.1554954954955,4.61987135135136E-19
