6.169 50 0
7.65 0.005E-16
7.96 0.048E-16
8.26 0.085E-16
8.52 0.125E-16
8.74 0.137E-16
9.57 0.153E-16
10.40 0.168E-16
10.96 0.183E-16
11.53 0.226E-16
11.88 0.251E-16
11.97 0.254E-16
12.10 0.257E-16
12.23 0.254E-16
12.54 0.239E-16
13.15 0.202E-16
13.90 0.180E-16
14.85 0.162E-16
15 0.160E-16
16 0.152E-16
17 0.145E-16
18 0.138E-16
19 0.132E-16
20 0.126E-16
25 0.099E-16
30 0.078E-16
35 0.062E-16
40 0.049E-16
45 0.038E-16
50 0.030E-16
